"297","33.13","7.29","1084.86","48","2021-10-20 13:08:42",NULL
"298","33.13","7.28","1084.86","49","2021-10-20 13:08:50",NULL
"299","33.13","7.27","1084.86","-460","2021-10-20 13:08:59",NULL
"300","33.13","7.26","1084.86","48","2021-10-20 13:09:07",NULL
"301","33.19","7.26","1084.86","-460","2021-10-20 13:09:16",NULL
"302","33.19","7.27","1084.86","-460","2021-10-20 13:09:24",NULL
"303","33.13","7.28","1084.86","-460","2021-10-20 13:09:33",NULL
"304","33.13","7.28","1084.86","-460","2021-10-20 13:09:41",NULL
"305","33.19","7.28","1084.86","-460","2021-10-20 13:09:50",NULL
"306","33.19","7.27","1084.86","-460","2021-10-20 13:09:58",NULL
"307","33.25","7.30","1084.86","-460","2021-10-20 13:10:07",NULL
"308","33.19","7.29","1084.86","-460","2021-10-20 13:10:15",NULL
"309","-127.00","40.24","1084.88","100","2021-10-20 13:10:51",NULL
"310","-127.00","40.24","1084.88","100","2021-10-20 13:10:57",NULL
"311","-127.00","40.24","1084.88","100","2021-10-20 13:11:01",NULL
"312","-127.00","40.24","1084.88","100","2021-10-20 13:11:08",NULL
"313","-127.00","40.24","1084.88","100","2021-10-20 13:11:16",NULL
"314","-127.00","40.24","1084.88","100","2021-10-20 13:11:23",NULL
"315","-127.00","40.24","1084.88","100","2021-10-20 13:11:46",NULL
"316","-127.00","40.24","1084.88","100","2021-10-20 13:11:53",NULL
"317","33.25","7.49","1084.86","100","2021-10-20 13:12:31",NULL
"318","33.25","7.40","1084.86","-271","2021-10-20 13:12:35",NULL
"319","33.25","7.38","1084.86","96","2021-10-20 13:12:44",NULL
"320","33.25","7.36","1084.86","98","2021-10-20 13:12:53",NULL
"321","33.25","7.35","1084.86","-460","2021-10-20 13:13:02",NULL
"322","33.31","7.35","1084.86","-460","2021-10-20 13:13:10",NULL
"323","33.31","7.31","1084.86","-460","2021-10-20 13:13:19",NULL
"324","33.25","7.30","1084.87","-98","2021-10-20 13:13:28",NULL
"325","33.38","7.30","1084.86","49","2021-10-20 13:13:39",NULL
"326","33.31","7.32","1084.86","58","2021-10-20 13:13:44",NULL
"327","33.31","7.33","1084.86","55","2021-10-20 13:13:52",NULL
"328","33.31","7.31","1084.86","-460","2021-10-20 13:14:01",NULL
"329","33.31","7.29","1084.86","41","2021-10-20 13:14:12",NULL
"330","33.38","7.29","1084.86","48","2021-10-20 13:14:17",NULL
"331","32.25","5.07","281.28","49","2021-10-20 13:16:26",NULL
"332","32.25","5.04","281.28","-460","2021-10-20 13:16:33",NULL
