id,suhu,ph,salinitas,ketinggian,create at,update at
1869,-127,9.23,281,100,11/6/2021 16:49,NULL
1870,-127,9.24,281,100,11/6/2021 16:49,NULL
1871,-127,6.76,281,100,11/6/2021 16:49,NULL
1872,-127,5.6,281,100,11/6/2021 16:49,NULL
1873,-127,8.64,281,100,11/6/2021 16:49,NULL
1874,-127,8.9,281,100,11/6/2021 16:49,NULL
1875,-127,7.22,281,100,11/6/2021 16:57,NULL
1876,-127,7.19,281,100,11/6/2021 16:57,NULL
1877,-127,7.18,281,100,11/6/2021 16:58,NULL
1878,-127,7.15,281,100,11/6/2021 16:58,NULL
1879,-127,7.15,281,100,11/6/2021 16:58,NULL
1880,-127,7.14,281,100,11/6/2021 16:58,NULL
1881,-127,7.24,281,100,11/6/2021 16:58,NULL
1882,-127,7.06,281,100,11/6/2021 16:59,NULL
1883,-127,6.99,281,100,11/6/2021 16:59,NULL
1884,-127,7.4,281,100,11/6/2021 17:16,NULL
1885,-127,7.35,281,100,11/6/2021 17:17,NULL
1886,-127,7.34,281,100,11/6/2021 17:17,NULL
1887,-127,8.47,281,100,11/6/2021 17:17,NULL
1888,-127,7.74,281,100,11/6/2021 17:17,NULL
1889,-127,8.46,281,100,11/6/2021 17:17,NULL
1890,-127,8.19,281,100,11/6/2021 17:17,NULL
1891,-127,8.24,281,100,11/6/2021 17:17,NULL
1892,-127,8.1,281,100,11/6/2021 17:18,NULL
1893,-127,8.17,281,100,11/6/2021 17:18,NULL
1894,-127,7.84,281,100,11/6/2021 17:18,NULL
1895,-127,8.31,281,100,11/6/2021 17:18,NULL
1896,-127,8.64,281,100,11/6/2021 17:18,NULL
1897,-127,8.2,281,100,11/6/2021 17:18,NULL
1898,-127,7.97,281,100,11/6/2021 17:18,NULL
1899,-127,7.88,281,100,11/6/2021 17:18,NULL
1900,-127,7.78,281,100,11/6/2021 17:18,NULL
1901,-127,7.8,281,100,11/6/2021 17:19,NULL
1902,-127,7.79,281,100,11/6/2021 17:19,NULL
1903,-127,8.37,281,100,11/6/2021 17:19,NULL
1904,-127,8.71,281,100,11/6/2021 17:19,NULL
1905,-127,8.15,281,100,11/6/2021 17:19,NULL
1906,-127,8.42,281,100,11/6/2021 17:19,NULL
1907,-127,8.28,281,100,11/6/2021 17:19,NULL
1908,-127,8.51,281,100,11/6/2021 17:20,NULL
1909,-127,10.74,1084,100,11/6/2021 17:53,NULL
1910,-127,10.74,1084,100,11/6/2021 17:53,NULL
1911,-127,10.8,1084,100,11/6/2021 17:54,NULL
1912,-127,10.77,1084,100,11/6/2021 17:54,NULL
1913,-127,10.75,1084,100,11/6/2021 17:54,NULL
1914,-127,10.74,1084,100,11/6/2021 17:54,NULL
1915,-127,10.74,1084,100,11/6/2021 17:54,NULL
1916,-127,10.74,1084,100,11/6/2021 17:54,NULL
1917,-127,10.74,1084,100,11/6/2021 17:54,NULL
1918,-127,10.74,1084,100,11/6/2021 17:54,NULL
1919,-127,10.74,1084,100,11/6/2021 17:55,NULL
1920,-127,10.74,1084,100,11/6/2021 17:55,NULL
1921,-127,10.74,1084,100,11/6/2021 17:55,NULL
1922,-127,10.75,1084,100,11/6/2021 17:55,NULL
1923,-127,10.74,1084,100,11/6/2021 17:55,NULL
1924,-127,10.75,1084,100,11/6/2021 17:55,NULL
1925,-127,10.74,1084,100,11/6/2021 17:55,NULL
1926,-127,10.74,1084,100,11/6/2021 17:55,NULL
1927,-127,10.74,1084,100,11/6/2021 17:55,NULL
1928,-127,10.75,1084,100,11/6/2021 17:56,NULL
1929,-127,10.74,1084,100,11/6/2021 17:56,NULL
1930,-127,10.73,1084,100,11/6/2021 17:56,NULL
1931,-127,10.74,1084,100,11/6/2021 17:56,NULL
1932,-127,10.75,1084,100,11/6/2021 17:56,NULL
1933,-127,10.77,1084,100,11/6/2021 17:56,NULL
1934,-127,10.76,1084,100,11/6/2021 17:56,NULL
1935,-127,10.54,1084,100,11/6/2021 17:57,NULL
1936,-127,10.41,1084,100,11/6/2021 17:57,NULL
1937,-127,10.36,1084,100,11/6/2021 17:57,NULL
1938,-127,10.76,1084,100,11/6/2021 17:57,NULL
1939,-127,4.68,1084,100,11/6/2021 17:58,NULL
1940,-127,4.66,1084,100,11/6/2021 17:58,NULL
1941,-127,4.64,1084,100,11/6/2021 17:58,NULL
1942,-127,4.63,1084,100,11/6/2021 17:58,NULL
1943,-127,4.62,1084,100,11/6/2021 17:59,NULL
1944,-127,4.61,1084,100,11/6/2021 17:59,NULL
1945,-127,4.61,1084,100,11/6/2021 17:59,NULL
1946,-127,4.59,1084,100,11/6/2021 17:59,NULL
1947,-127,4.59,1084,100,11/6/2021 17:59,NULL
1948,-127,4.58,1084,100,11/6/2021 17:59,NULL
1949,-127,4.58,1084,100,11/6/2021 17:59,NULL
1950,-127,4.58,1084,100,11/6/2021 17:59,NULL
1951,-127,4.57,1084,100,11/6/2021 17:59,NULL
1952,-127,4.56,1084,100,11/6/2021 17:59,NULL
1953,-127,4.56,1084,100,11/6/2021 17:59,NULL
1954,-127,6.83,1084,100,11/6/2021 18:00,NULL
1955,-127,6.82,1084,100,11/6/2021 18:00,NULL
1956,-127,6.52,1084,100,11/6/2021 18:00,NULL
1957,-127,6.64,1084,100,11/6/2021 18:00,NULL
1958,-127,4.23,1084,100,11/6/2021 18:00,NULL
1959,-127,4.14,1084,100,11/6/2021 18:01,NULL
1960,-127,4,1084,100,11/6/2021 18:01,NULL
1961,-127,4.32,1084,100,11/6/2021 18:01,NULL
1962,-127,8.88,1084,100,11/6/2021 18:01,NULL
1963,-127,8.93,1084,100,11/6/2021 18:01,NULL
1964,-127,8.95,1084,100,11/6/2021 18:01,NULL
1965,-127,8.96,1084,100,11/6/2021 18:01,NULL
1966,-127,8.97,1084,100,11/6/2021 18:01,NULL
1967,-127,8.98,1084,100,11/6/2021 18:01,NULL
1968,-127,8.99,1084,100,11/6/2021 18:01,NULL
1969,-127,8.99,1084,100,11/6/2021 18:01,NULL
1970,-127,9,1084,100,11/6/2021 18:02,NULL
1971,-127,9,1084,100,11/6/2021 18:02,NULL
1972,-127,9,1084,100,11/6/2021 18:02,NULL
1973,-127,9.01,1084,100,11/6/2021 18:02,NULL
1974,-127,9.01,1084,100,11/6/2021 18:02,NULL
1975,-127,9.01,1084,100,11/6/2021 18:02,NULL
1976,-127,9.01,1084,100,11/6/2021 18:02,NULL
1977,-127,9.01,1084,100,11/6/2021 18:02,NULL
1978,-127,9.01,1084,100,11/6/2021 18:02,NULL
1979,-127,9.02,1084,100,11/6/2021 18:02,NULL
1980,-127,9.02,1084,100,11/6/2021 18:02,NULL
1981,-127,9.02,1084,100,11/6/2021 18:03,NULL
1982,-127,9.02,1084,100,11/6/2021 18:03,NULL
1983,-127,9.03,1084,100,11/6/2021 18:03,NULL
1984,-127,9.03,1084,100,11/6/2021 18:03,NULL
1985,-127,9.02,1084,100,11/6/2021 18:03,NULL
1986,-127,9.03,1084,100,11/6/2021 18:03,NULL
1987,-127,9.02,1084,100,11/6/2021 18:03,NULL
1988,-127,9.03,1084,100,11/6/2021 18:03,NULL
1989,-127,9.03,1084,100,11/6/2021 18:03,NULL
1990,-127,9.03,1084,100,11/6/2021 18:03,NULL
1991,-127,9.03,1084,100,11/6/2021 18:04,NULL
1992,-127,9.03,1084,100,11/6/2021 18:04,NULL
1993,-127,9.03,1084,100,11/6/2021 18:04,NULL
1994,-127,9.03,1084,100,11/6/2021 18:04,NULL
1995,-127,9.03,1084,100,11/6/2021 18:04,NULL
1996,-127,9.03,1084,100,11/6/2021 18:04,NULL
1997,-127,9.03,1084,100,11/6/2021 18:04,NULL
1998,-127,9.04,1084,100,11/6/2021 18:05,NULL
1999,-127,9.04,1084,100,11/6/2021 18:05,NULL
2000,-127,9.04,1084,100,11/6/2021 18:05,NULL
2001,-127,9.04,1084,100,11/6/2021 18:05,NULL
2002,-127,9.04,1084,100,11/6/2021 18:05,NULL
2003,-127,9.04,1084,100,11/6/2021 18:05,NULL
2004,-127,9.04,1084,100,11/6/2021 18:05,NULL
2005,-127,9.04,1084,100,11/6/2021 18:05,NULL
2006,-127,9.04,1084,100,11/6/2021 18:05,NULL
2007,-127,9.04,1084,100,11/6/2021 18:06,NULL
2008,-127,9.04,1084,100,11/6/2021 18:06,NULL
2009,-127,9.04,1084,100,11/6/2021 18:06,NULL
2010,-127,9.04,1084,100,11/6/2021 18:06,NULL
2011,-127,9.04,1084,100,11/6/2021 18:06,NULL
2012,-127,9.05,1084,100,11/6/2021 18:06,NULL
2013,-127,9.05,1084,100,11/6/2021 18:06,NULL
2014,-127,9.05,1084,100,11/6/2021 18:06,NULL
2015,-127,9.03,1084,-460,11/6/2021 18:07,NULL
2016,-127,9.02,1084,-460,11/6/2021 18:07,NULL
2017,-127,9.02,1084,90,11/6/2021 18:08,NULL
2018,-127,9.04,1084,45,11/6/2021 18:08,NULL
2019,-127,9.02,1084,63,11/6/2021 18:08,NULL
2020,-127,9.02,1084,68,11/6/2021 18:08,NULL
2021,-127,9.04,1084,76,11/6/2021 18:08,NULL
2022,-127,9.04,1084,73,11/6/2021 18:08,NULL
2023,-127,9.02,1084,19,11/6/2021 18:08,NULL
2024,-127,9.02,1084,15,11/6/2021 18:09,NULL
2025,-127,9.02,1084,15,11/6/2021 18:09,NULL
2026,-127,9.02,1084,9,11/6/2021 18:09,NULL
2027,-127,9.02,1084,11,11/6/2021 18:09,NULL
2028,-127,9.02,1084,16,11/6/2021 18:09,NULL
2029,-127,9.02,1084,18,11/6/2021 18:09,NULL
2030,-127,9.02,1084,6,11/6/2021 18:09,NULL
2031,-127,9.02,1084,2,11/6/2021 18:09,NULL
2032,-127,9.02,1084,51,11/6/2021 18:10,NULL
2033,-127,9.02,1084,52,11/6/2021 18:10,NULL
2034,-127,9.02,1084,49,11/6/2021 18:10,NULL
2035,-127,9.05,1084,100,11/6/2021 18:11,NULL
2036,-127,9.05,1084,100,11/6/2021 18:11,NULL
2037,-127,9.05,1084,100,11/6/2021 18:11,NULL
2038,-127,9.05,1084,100,11/6/2021 18:12,NULL
2039,-127,9.05,1084,100,11/6/2021 18:12,NULL
2040,-127,9.03,1084,100,11/6/2021 18:12,NULL
2041,-127,9.03,1084,14,11/6/2021 18:12,NULL
2042,-127,9.03,1084,6,11/6/2021 18:12,NULL
2043,-127,9.03,1084,9,11/6/2021 18:12,NULL
2044,-127,9.03,1084,7,11/6/2021 18:12,NULL
2045,-127,9.03,1084,7,11/6/2021 18:12,NULL
2046,-127,9.03,1084,57,11/6/2021 18:13,NULL
2047,-127,9.03,1084,48,11/6/2021 18:13,NULL
2048,-127,9.03,1084,100,11/6/2021 18:13,NULL
2049,-127,9.03,1084,100,11/6/2021 18:13,NULL
2050,-127,9.03,1084,100,11/6/2021 18:13,NULL
2051,-127,9.03,1084,-30,11/6/2021 18:13,NULL
2052,-127,9.06,1084,-30,11/6/2021 18:13,NULL
2053,-127,9.03,1084,100,11/6/2021 18:14,NULL
2054,-127,9.03,1084,-30,11/6/2021 18:14,NULL
2055,-127,9.03,1084,-30,11/6/2021 18:14,NULL
2056,-127,9.06,1084,100,11/6/2021 18:15,NULL
2057,-127,9.03,1084,54,11/6/2021 18:15,NULL
2058,-127,9.04,1084,55,11/6/2021 18:15,NULL
2059,-127,9.04,1084,56,11/6/2021 18:15,NULL
2060,-127,9.04,1084,56,11/6/2021 18:16,NULL
2061,-127,9.03,1084,100,11/6/2021 18:16,NULL
2062,-127,9.06,1084,100,11/6/2021 18:16,NULL
2063,-127,9.06,1084,100,11/6/2021 18:16,NULL
2064,-127,9.06,1084,-42,11/6/2021 18:16,NULL
2065,-127,9.04,1084,100,11/6/2021 18:16,NULL
2066,-127,9.04,1084,-31,11/6/2021 18:16,NULL
2067,-127,9.04,1084,100,11/6/2021 18:16,NULL
2068,-127,9.06,1084,100,11/6/2021 18:17,NULL
2069,-127,9.06,1084,55,11/6/2021 18:17,NULL
2070,-127,9.06,1084,100,11/6/2021 18:17,NULL
2071,-127,9.06,1084,100,11/6/2021 18:17,NULL
2072,-127,9.04,1084,100,11/6/2021 18:17,NULL
2073,-127,9.06,1084,-26,11/6/2021 18:17,NULL
2074,-127,9.04,1084,54,11/6/2021 18:17,NULL
2075,-127,9.04,1084,52,11/6/2021 18:18,NULL
2076,-127,9.04,1084,49,11/6/2021 18:18,NULL
2077,-127,9.03,1084,49,11/6/2021 18:18,NULL
2078,-127,9.04,1084,56,11/6/2021 18:18,NULL
2079,-127,9.04,1084,55,11/6/2021 18:18,NULL
2080,-127,9.04,1084,56,11/6/2021 18:18,NULL
2081,-127,9.04,1084,52,11/6/2021 18:18,NULL
2082,-127,9.04,1084,-26,11/6/2021 18:18,NULL
2083,-127,9.03,1084,100,11/6/2021 18:19,NULL
2084,-127,9.06,1084,-19,11/6/2021 18:19,NULL
2085,-127,9.06,1084,-17,11/6/2021 18:19,NULL
2086,-127,9.04,1084,53,11/6/2021 18:19,NULL
2087,-127,9.04,1084,53,11/6/2021 18:19,NULL
2088,-127,9.04,1084,52,11/6/2021 18:19,NULL
2089,-127,9.04,1084,52,11/6/2021 18:19,NULL
2090,-127,9.04,1084,51,11/6/2021 18:19,NULL
2091,-127,9.04,1084,51,11/6/2021 18:19,NULL
2092,-127,9.06,1084,100,11/6/2021 18:20,NULL
2093,-127,9.04,1084,-21,11/6/2021 18:20,NULL
2094,-127,9.06,1084,100,11/6/2021 18:20,NULL
2095,-127,9.07,1084,100,11/6/2021 18:20,NULL
2096,-127,9.06,1084,-25,11/6/2021 18:20,NULL
2097,-127,9.04,1084,100,11/6/2021 18:20,NULL
2098,-127,9.07,1084,-24,11/6/2021 18:20,NULL
2099,-127,9.06,1084,100,11/6/2021 18:21,NULL
2100,-127,9.04,1084,100,11/6/2021 18:21,NULL
2101,-127,9.07,1084,100,11/6/2021 18:21,NULL
2102,-127,9.06,1084,100,11/6/2021 18:21,NULL
2103,-127,9.06,1084,100,11/6/2021 18:21,NULL
2104,-127,9.07,1084,-24,11/6/2021 18:21,NULL
2105,-127,9.04,1084,-22,11/6/2021 18:21,NULL
2106,-127,9.04,1084,100,11/6/2021 18:21,NULL
2107,-127,9.06,1084,100,11/6/2021 18:22,NULL
2108,-127,9.04,1084,-22,11/6/2021 18:22,NULL
2109,-127,9.06,1084,100,11/6/2021 18:22,NULL
2110,-127,9.07,1084,100,11/6/2021 18:22,NULL
2111,-127,9.07,1084,100,11/6/2021 18:22,NULL
2112,-127,9.07,1084,-25,11/6/2021 18:22,NULL
2113,-127,9.07,1084,100,11/6/2021 18:22,NULL
2114,-127,9.07,1084,-22,11/6/2021 18:23,NULL
2115,-127,9.07,1084,100,11/6/2021 18:23,NULL
2116,-127,9.07,1084,-22,11/6/2021 18:23,NULL
2117,-127,9.07,1084,100,11/6/2021 18:23,NULL
2118,-127,9.07,1084,100,11/6/2021 18:23,NULL
2119,-127,9.04,1084,100,11/6/2021 18:23,NULL
2120,-127,9.07,1084,100,11/6/2021 18:23,NULL
2121,-127,9.07,1084,-20,11/6/2021 18:23,NULL
2122,-127,9.04,1084,-23,11/6/2021 18:24,NULL
2123,-127,9.07,1084,100,11/6/2021 18:24,NULL
2124,-127,9.07,1084,100,11/6/2021 18:24,NULL
2125,-127,9.07,1084,-19,11/6/2021 18:24,NULL
2126,-127,9.04,1084,-21,11/6/2021 18:24,NULL
2127,-127,9.04,1084,-22,11/6/2021 18:24,NULL
2128,-127,9.05,1084,100,11/6/2021 18:24,NULL
2129,-127,9.05,1084,100,11/6/2021 18:24,NULL
2130,-127,9.05,1084,-23,11/6/2021 18:25,NULL
2131,-127,9.07,1084,100,11/6/2021 18:25,NULL
2132,-127,9.05,1084,-21,11/6/2021 18:25,NULL
2133,-127,9.05,1084,-22,11/6/2021 18:25,NULL
2134,-127,9.07,1084,100,11/6/2021 18:25,NULL
2135,-127,9.05,1084,-22,11/6/2021 18:25,NULL
2136,-127,9.05,1084,100,11/6/2021 18:25,NULL
2137,-127,9.04,1084,100,11/6/2021 18:26,NULL
2138,-127,9.05,1084,100,11/6/2021 18:26,NULL
2139,-127,9.05,1084,100,11/6/2021 18:26,NULL
2140,-127,9.07,1084,100,11/6/2021 18:26,NULL
2141,-127,9.05,1084,100,11/6/2021 18:26,NULL
2142,-127,9.07,1084,100,11/6/2021 18:26,NULL
2143,-127,9.05,1084,100,11/6/2021 18:26,NULL
2144,-127,9.07,1084,-22,11/6/2021 18:26,NULL
2145,-127,9.07,1084,-24,11/6/2021 18:27,NULL
2146,-127,9.06,1084,100,11/6/2021 18:27,NULL
2147,-127,9.08,1084,100,11/6/2021 18:27,NULL
2148,-127,9.08,1084,-27,11/6/2021 18:27,NULL
2149,-127,9.06,1084,100,11/6/2021 18:27,NULL
2150,-127,9.06,1084,-23,11/6/2021 18:27,NULL
2151,-127,9.06,1084,100,11/6/2021 18:27,NULL
2152,-127,9.06,1084,100,11/6/2021 18:28,NULL
2153,-127,9.08,1084,-24,11/6/2021 18:28,NULL
2154,-127,9.06,1084,-26,11/6/2021 18:28,NULL
2155,-127,9.08,1084,100,11/6/2021 18:28,NULL
2156,-127,9.06,1084,100,11/6/2021 18:28,NULL
2157,-127,9.08,1084,100,11/6/2021 18:28,NULL
2158,-127,9.06,1084,-23,11/6/2021 18:28,NULL
2159,-127,9.06,1084,100,11/6/2021 18:28,NULL
2160,-127,9.06,1084,100,11/6/2021 18:29,NULL
2161,-127,9.06,1084,100,11/6/2021 18:29,NULL
2162,-127,9.08,1084,100,11/6/2021 18:29,NULL
2163,-127,9.08,1084,-21,11/6/2021 18:29,NULL
2164,-127,9.06,1084,-23,11/6/2021 18:29,NULL
2165,-127,9.08,1084,100,11/6/2021 18:29,NULL
2166,-127,9.08,1084,-26,11/6/2021 18:29,NULL
2167,-127,9.08,1084,-24,11/6/2021 18:29,NULL
2168,-127,9.06,1084,-24,11/6/2021 18:30,NULL
2169,-127,9.06,1084,100,11/6/2021 18:30,NULL
2170,-127,9.05,1084,-24,11/6/2021 18:30,NULL
2171,-127,9.06,1084,-24,11/6/2021 18:30,NULL
2172,-127,9.08,1084,-22,11/6/2021 18:30,NULL
2173,-127,9.08,1084,-26,11/6/2021 18:30,NULL
2174,-127,9.08,1084,-21,11/6/2021 18:30,NULL
2175,-127,9.06,1084,100,11/6/2021 18:30,NULL
2176,-127,9.08,1084,100,11/6/2021 18:31,NULL
2177,-127,9.06,1084,100,11/6/2021 18:31,NULL
2178,-127,9.08,1084,-22,11/6/2021 18:31,NULL
2179,-127,9.06,1084,100,11/6/2021 18:31,NULL
2180,-127,9.08,1084,-28,11/6/2021 18:31,NULL
2181,-127,9.08,1084,-22,11/6/2021 18:31,NULL
2182,-127,9.06,1084,-24,11/6/2021 18:31,NULL
2183,-127,9.08,1084,100,11/6/2021 18:32,NULL
2184,-127,9.06,1084,-25,11/6/2021 18:32,NULL
2185,-127,9.06,1084,-23,11/6/2021 18:32,NULL
2186,-127,9.06,1084,-24,11/6/2021 18:32,NULL
2187,-127,9.06,1084,100,11/6/2021 18:32,NULL
2188,-127,9.06,1084,-22,11/6/2021 18:32,NULL
2189,-127,9.06,1084,-24,11/6/2021 18:32,NULL
2190,-127,9.08,1084,-21,11/6/2021 18:32,NULL
2191,-127,9.06,1084,100,11/6/2021 18:33,NULL
2192,-127,9.06,1084,-24,11/6/2021 18:33,NULL
2193,-127,9.06,1084,-23,11/6/2021 18:33,NULL
2194,-127,9.08,1084,-21,11/6/2021 18:33,NULL
2195,-127,9.06,1084,-24,11/6/2021 18:46,NULL
2196,-127,9.03,1084,-29,11/6/2021 18:46,NULL
2197,-127,9.03,1084,100,11/6/2021 18:46,NULL
2198,-127,9.03,1084,100,11/6/2021 18:46,NULL
2199,-127,9.04,1084,100,11/6/2021 18:46,NULL
2200,-127,9.06,1084,-29,11/6/2021 18:46,NULL
2201,-127,9.04,1084,100,11/6/2021 18:47,NULL
2202,-127,9.04,1084,-29,11/6/2021 18:47,NULL
2203,-127,9.04,1084,-29,11/6/2021 18:47,NULL
2204,-127,9.04,1084,-29,11/6/2021 18:47,NULL
2205,-127,9.07,1084,-31,11/6/2021 18:47,NULL
2206,-127,9.04,1084,100,11/6/2021 18:47,NULL
2207,-127,9.04,1084,100,11/6/2021 18:47,NULL
2208,-127,9.04,1084,100,11/6/2021 18:47,NULL
2209,-127,9.04,1084,-29,11/6/2021 18:48,NULL
2210,-127,9.04,1084,-28,11/6/2021 18:48,NULL
2211,-127,9.04,1084,-28,11/6/2021 18:48,NULL
2212,-127,9.04,1084,-27,11/6/2021 18:48,NULL
2213,-127,9.06,1084,100,11/6/2021 18:48,NULL
2214,-127,9.04,1084,100,11/6/2021 18:48,NULL
2215,-127,9.04,1084,-28,11/6/2021 18:48,NULL
2216,-127,9.04,1084,-27,11/6/2021 18:49,NULL
2217,-127,9.07,1084,-27,11/6/2021 18:49,NULL
2218,-127,9.07,1084,100,11/6/2021 18:49,NULL
2219,-127,9.05,1084,100,11/6/2021 18:49,NULL
2220,-127,9.07,1084,-32,11/6/2021 18:49,NULL
2221,-127,9.05,1084,-28,11/6/2021 18:49,NULL
2222,-127,9.05,1084,-22,11/6/2021 18:49,NULL
2223,-127,9.05,1084,100,11/6/2021 18:49,NULL
2224,-127,9.05,1084,-28,11/6/2021 18:50,NULL
2225,-127,9.05,1084,-28,11/6/2021 18:50,NULL
2226,-127,9.07,1084,-34,11/6/2021 18:50,NULL
2227,-127,9.06,1084,-37,11/6/2021 18:50,NULL
2228,-127,9.06,1084,-33,11/6/2021 18:50,NULL
2229,-127,9.07,1084,-30,11/6/2021 18:50,NULL
2230,-127,9.06,1084,-23,11/6/2021 18:50,NULL
2231,-127,9.07,1084,100,11/6/2021 18:51,NULL
2232,-127,9.04,1084,-28,11/6/2021 18:51,NULL
2233,-127,9.04,1084,100,11/6/2021 18:51,NULL
2234,-127,9.04,1084,-26,11/6/2021 18:51,NULL
2235,-127,9.06,1084,100,11/6/2021 18:51,NULL
2236,-127,9.04,1084,100,11/6/2021 18:51,NULL
2237,-127,9.04,1084,100,11/6/2021 18:51,NULL
2238,-127,9.07,1084,100,11/6/2021 18:52,NULL
2239,-127,9.06,1084,-28,11/6/2021 18:52,NULL
2240,-127,9.06,1084,-29,11/6/2021 18:52,NULL
2241,-127,9.07,1084,100,11/6/2021 18:52,NULL
2242,-127,9.07,1084,100,11/6/2021 18:52,NULL
2243,-127,9.08,1084,100,11/6/2021 18:52,NULL
2244,-127,9.05,1084,100,11/6/2021 18:52,NULL
2245,-127,9.08,1084,100,11/6/2021 18:52,NULL
2246,-127,9.08,1084,100,11/6/2021 18:53,NULL
2247,-127,9.08,1084,100,11/6/2021 18:53,NULL
2248,-127,9.08,1084,100,11/6/2021 18:53,NULL
2249,-127,9.08,1084,100,11/6/2021 18:53,NULL
2250,-127,9.08,1084,100,11/6/2021 18:53,NULL
2251,-127,9.06,1084,-32,11/6/2021 18:53,NULL
2252,-127,9.07,1084,100,11/6/2021 18:53,NULL
2253,-127,9.05,1084,100,11/6/2021 18:53,NULL
2254,-127,9.05,1084,100,11/6/2021 18:53,NULL
2255,-127,9.08,1084,100,11/6/2021 18:54,NULL
2256,-127,9.05,1084,-30,11/6/2021 18:54,NULL
2257,-127,9.05,1084,100,11/6/2021 18:54,NULL
2258,-127,9.07,1084,100,11/6/2021 18:54,NULL
2259,-127,9.06,1084,100,11/6/2021 18:54,NULL
2260,-127,9.08,1084,-33,11/6/2021 18:54,NULL
2261,-127,9.05,1084,-32,11/6/2021 18:55,NULL
2262,-127,9.04,1084,100,11/6/2021 18:55,NULL
2263,-127,9.05,1084,-35,11/6/2021 18:55,NULL
2264,-127,9.05,1084,100,11/6/2021 18:55,NULL
2265,-127,9.05,1084,100,11/6/2021 18:55,NULL
2266,-127,9.05,1084,100,11/6/2021 18:55,NULL
2267,-127,9.06,1084,-32,11/6/2021 18:55,NULL
2268,-127,9.07,1084,100,11/6/2021 18:55,NULL
2269,-127,9.08,1084,100,11/6/2021 18:56,NULL
2270,-127,9.07,1084,100,11/6/2021 18:56,NULL
2271,-127,9.07,1084,100,11/6/2021 18:56,NULL
2272,-127,9.05,1084,100,11/6/2021 18:56,NULL
2273,-127,9.05,1084,100,11/6/2021 18:56,NULL
2274,-127,9.08,1084,-23,11/6/2021 18:57,NULL
2275,-127,9.08,1084,100,11/6/2021 18:57,NULL
2276,-127,9.04,1084,100,11/6/2021 18:57,NULL
2277,-127,9.07,1084,100,11/6/2021 18:57,NULL
2278,-127,9.06,1084,-26,11/6/2021 18:58,NULL
2279,-127,9.04,1084,100,11/6/2021 18:58,NULL
2280,-127,9.05,1084,-28,11/6/2021 18:58,NULL
2281,-127,9.04,1084,-29,11/6/2021 18:58,NULL
2282,-127,9.04,1084,100,11/6/2021 18:58,NULL
2283,-127,9.05,1084,-30,11/6/2021 18:58,NULL
2284,-127,9.05,1084,100,11/6/2021 18:58,NULL
2285,-127,9.07,1084,-32,11/6/2021 18:59,NULL
2286,-127,9.07,1084,100,11/6/2021 18:59,NULL
2287,-127,9.07,1084,100,11/6/2021 18:59,NULL
2288,-127,9.07,1084,-28,11/6/2021 18:59,NULL
2289,-127,9.05,1084,100,11/6/2021 18:59,NULL
2290,-127,9.05,1084,-31,11/6/2021 18:59,NULL
2291,-127,9.06,1084,100,11/6/2021 18:59,NULL
2292,-127,9.08,1084,-30,11/6/2021 18:59,NULL
2293,-127,9.08,1084,-28,11/6/2021 19:00,NULL
2294,-127,9.07,1084,-25,11/6/2021 19:00,NULL
2295,-127,9.07,1084,-29,11/6/2021 19:00,NULL
2296,-127,9.07,1084,100,11/6/2021 19:00,NULL
2297,-127,9.07,1084,100,11/6/2021 19:00,NULL
2298,-127,9.05,1084,-29,11/6/2021 19:00,NULL
2299,-127,9.08,1084,100,11/6/2021 19:00,NULL
2300,-127,9.07,1084,100,11/6/2021 19:01,NULL
2301,-127,9.07,1084,100,11/6/2021 19:01,NULL
2302,-127,9.05,1084,-28,11/6/2021 19:01,NULL
2303,-127,9.06,1084,100,11/6/2021 19:01,NULL
2304,-127,9.06,1084,100,11/6/2021 19:01,NULL
2305,-127,9.06,1084,-25,11/6/2021 19:01,NULL
2306,-127,9.06,1084,100,11/6/2021 19:01,NULL
2307,-127,9.08,1084,100,11/6/2021 19:02,NULL
2308,-127,9.08,1084,-35,11/6/2021 19:02,NULL
2309,-127,9.08,1084,100,11/6/2021 19:02,NULL
2310,-127,8.31,281,-51,11/6/2021 19:02,NULL
2311,-127,8.31,281,-55,11/6/2021 19:02,NULL
2312,-127,8.35,281,100,11/6/2021 19:02,NULL
2313,-127,8.36,281,100,11/6/2021 19:02,NULL
2314,-127,9.06,1084,100,11/6/2021 19:02,NULL
2315,-127,9.06,1084,-34,11/6/2021 19:03,NULL
2316,-127,9.08,1084,-20,11/6/2021 19:03,NULL
2317,-127,9.08,1084,100,11/6/2021 19:03,NULL
2318,-127,9.06,1084,-29,11/6/2021 19:03,NULL
2319,-127,9.08,1084,-35,11/6/2021 19:03,NULL
2320,-127,9.06,1084,-35,11/6/2021 19:03,NULL
2321,-127,9.08,1084,100,11/6/2021 19:03,NULL
2322,-127,8.33,281,100,11/6/2021 19:04,NULL
2323,-127,9.06,1084,-25,11/6/2021 19:04,NULL
2324,-127,9.06,1084,100,11/6/2021 19:04,NULL
2325,-127,9.07,1084,-27,11/6/2021 19:04,NULL
2326,-127,9.08,1084,-30,11/6/2021 19:04,NULL
2327,-127,9.08,1084,100,11/6/2021 19:04,NULL
2328,-127,9.08,1084,100,11/6/2021 19:04,NULL
2329,-127,9.06,1084,100,11/6/2021 19:04,NULL
2330,-127,9.06,1084,100,11/6/2021 19:05,NULL
2331,-127,9.08,1084,-21,11/6/2021 19:05,NULL
